match_id,match_outcome,home_team,home_goals,home_xg,home_shots,home_passes,home_pressuredpasses,home_pressureddribbles,home_highpasses,home_groundpasses,home_pass_length,home_crosses,home_dribbles,home_tackles,home_tackles_success,home_interceptions,home_pressures,home_blocks,home_fouls,home_counterattacks,home_passes_att3rd,home_passes_scorebox,home_vertical_passing_dist,home_actions_scorebox,away_team,away_goals,away_xg,away_shots,away_passes,away_pressuredpasses,away_pressureddribbles,away_highpasses,away_groundpasses,away_pass_length,away_crosses,away_dribbles,away_tackles,away_tackles_success,away_interceptions,away_pressures,away_blocks,away_fouls,away_counterattacks,away_passes_att3rd,away_passes_scorebox,away_vertical_passing_dist,away_actions_scorebox,xg_diff,shots_diff,passes_diff,highpasses_diff,groundpasses_diff,pressuredpasses_diff,pass_length_diff,crosses_diff,dribbles_diff,tackles_diff,tackles_success_diff,interceptions_diff,pressures_diff,blocks_diff,fouls_diff,counterattacks_diff,passes_att3rd_diff,passes_scorebox_diff,vertical_passing_dist_diff,actions_scorebox_diff,goals_diff,home_xg_scaled,away_xg_scaled,home_shots_scaled,away_shots_scaled,home_passes_scaled,away_passes_scaled,home_highpasses_scaled,away_highpasses_scaled,home_groundpasses_scaled,away_groundpasses_scaled,home_pressuredpasses_scaled,away_pressuredpasses_scaled,home_pass_length_scaled,away_pass_length_scaled,home_crosses_scaled,away_crosses_scaled,home_dribbles_scaled,away_dribbles_scaled,home_tackles_scaled,away_tackles_scaled,home_tackles_success_scaled,away_tackles_success_scaled,home_interceptions_scaled,away_interceptions_scaled,home_pressures_scaled,away_pressures_scaled,home_blocks_scaled,away_blocks_scaled,home_fouls_scaled,away_fouls_scaled,home_counterattacks_scaled,away_counterattacks_scaled,home_passes_att3rd_scaled,away_passes_att3rd_scaled,home_passes_scorebox_scaled,away_passes_scorebox_scaled,home_vertical_passing_dist_scaled,away_vertical_passing_dist_scaled,home_actions_scorebox_scaled,away_actions_scorebox_scaled,outcome_ordered
3890259,home_win,Bayern Munich,5,2.2385948494,22,797,139,20,90,626,15925.0613413,17,20,13,7,5,92,11,10,30,86,39,5333.2,108,Hamburger SV,0,0.0838352758,5,240,39,6,90,112,6318.2006161,2,6,20,10,9,249,16,14,21,40,9,4322.1,25,2.1547595736000003,17,557,0,514,100,9606.8607252,15,14,-7,-3,-4,-157,-5,-4,9,46,30,1011.0999999999996,83,5,2.2385948494,0.0838352758,22.0,5.0,79.7,24.0,9.0,9.0,62.6,11.2,13.9,3.9,15.9250613413,6.3182006161,17.0,2.0,20.0,6.0,13.0,20.0,7.0,10.0,5.0,9.0,92.0,249.0,1.1,1.6,10.0,14.0,30.0,21.0,86.0,40.0,39.0,9.0,5333.2,4322.1,0.108,0.025,2
3890260,home_win,Bayer Leverkusen,2,3.439320725,25,465,90,32,155,222,10500.1500155,18,32,22,16,10,157,18,14,37,71,38,5789.7,113,Hoffenheim,1,0.523961415,6,331,75,15,119,162,8164.0840404,9,15,31,20,2,210,37,19,29,51,21,5415.9,53,2.91535931,19,134,36,60,15,2336.0659750999994,9,17,-9,-4,8,-53,-19,-5,8,20,17,373.8000000000002,60,1,3.439320725,0.523961415,25.0,6.0,46.5,33.1,15.5,11.9,22.2,16.2,9.0,7.5,10.5001500155,8.1640840404,18.0,9.0,32.0,15.0,22.0,31.0,16.0,20.0,10.0,2.0,157.0,210.0,1.8,3.7,14.0,19.0,37.0,29.0,71.0,51.0,38.0,21.0,5789.7,5415.9,0.113,0.053,2
3890261,home_win,Borussia Dortmund,4,1.973242468,16,731,103,23,95,583,13776.6031197,20,23,15,13,14,201,18,13,8,88,40,5363.0,110,Borussia Mönchengladbach,0,0.242150647,5,483,63,11,84,354,9550.40718,3,11,22,14,14,206,18,17,1,21,7,4297.9,28,1.731091821,11,248,11,229,40,4226.195939699999,17,12,-7,-1,0,-5,0,-4,7,67,33,1065.1000000000004,82,4,1.973242468,0.242150647,16.0,5.0,73.1,48.3,9.5,8.4,58.3,35.4,10.3,6.3,13.7766031197,9.55040718,20.0,3.0,23.0,11.0,15.0,22.0,13.0,14.0,14.0,14.0,201.0,206.0,1.8,1.8,13.0,17.0,8.0,1.0,88.0,21.0,40.0,7.0,5363.0,4297.9,0.11,0.028,2
3890262,draw,Darmstadt 98,2,1.77063047,11,275,54,7,157,74,7759.99274874,10,7,12,3,10,146,18,21,15,70,37,5456.8,85,Hannover 96,2,1.654869524,14,397,90,9,160,192,10289.4612448,7,9,7,5,7,69,21,22,9,50,28,5948.2,54,0.1157609459999999,-3,-122,-3,-118,-36,-2529.4684960600007,3,-2,5,-2,3,77,-3,-1,6,20,9,-491.3999999999997,31,0,1.77063047,1.654869524,11.0,14.0,27.5,39.7,15.7,16.0,7.4,19.2,5.4,9.0,7.75999274874,10.2894612448,10.0,7.0,7.0,9.0,12.0,7.0,3.0,5.0,10.0,7.0,146.0,69.0,1.8,2.1,21.0,22.0,15.0,9.0,70.0,50.0,37.0,28.0,5456.8,5948.2,0.085,0.054,1
3890263,away_win,FSV Mainz 05,0,0.615812916,11,500,86,6,153,282,12146.4696553,14,6,17,10,8,126,13,21,10,70,29,6781.0,53,Ingolstadt,1,0.7430165566,14,406,85,14,178,143,10186.0799896,10,14,13,6,12,154,17,15,12,91,41,6966.1,83,-0.1272036406,-3,94,-25,139,1,1960.389665699999,4,-8,4,4,-4,-28,-4,6,-2,-21,-12,-185.1000000000004,-30,-1,0.615812916,0.7430165566,11.0,14.0,50.0,40.6,15.3,17.8,28.2,14.3,8.6,8.5,12.1464696553,10.1860799896,14.0,10.0,6.0,14.0,17.0,13.0,10.0,6.0,8.0,12.0,126.0,154.0,1.3,1.7,21.0,15.0,10.0,12.0,70.0,91.0,29.0,41.0,6781.0,6966.1,0.053,0.083,0
3890264,away_win,Werder Bremen,0,0.9867010097,15,464,103,13,102,324,10820.2181217,15,13,21,15,7,133,12,10,19,74,47,5220.6,93,Schalke 04,3,1.28252846,16,372,70,17,118,203,9827.0639382,9,17,16,8,7,187,17,21,12,43,25,5402.5,46,-0.2958274503,-1,92,-16,121,33,993.1541834999988,6,-4,5,7,0,-54,-5,-11,7,31,22,-181.89999999999964,47,-3,0.9867010097,1.28252846,15.0,16.0,46.4,37.2,10.2,11.8,32.4,20.3,10.3,7.0,10.8202181217,9.8270639382,15.0,9.0,13.0,17.0,21.0,16.0,15.0,8.0,7.0,7.0,133.0,187.0,1.2,1.7,10.0,21.0,19.0,12.0,74.0,43.0,47.0,25.0,5220.6,5402.5,0.093,0.046,0
3890265,away_win,Augsburg,0,1.806689805,20,440,72,6,93,291,10322.478845,22,6,10,7,10,159,14,22,40,53,36,4639.0,68,Hertha Berlin,1,1.301326826,11,460,91,14,87,333,10269.5903835,9,14,7,5,7,136,23,22,8,35,15,4858.8,39,0.505362979,9,-20,6,-42,-19,52.88846149999881,13,-8,3,2,3,23,-9,0,32,18,21,-219.80000000000015,29,-1,1.806689805,1.301326826,20.0,11.0,44.0,46.0,9.3,8.7,29.1,33.3,7.2,9.1,10.322478845,10.2695903835,22.0,9.0,6.0,14.0,10.0,7.0,7.0,5.0,10.0,7.0,159.0,136.0,1.4,2.3,22.0,22.0,40.0,8.0,53.0,35.0,36.0,15.0,4639.0,4858.8,0.068,0.039,0
3890266,away_win,VfB Stuttgart,1,2.38007908,28,454,71,12,142,242,10236.09827135,29,12,15,10,6,164,13,16,16,68,58,5261.3,111,FC Köln,3,2.219708284,8,351,113,13,131,166,9478.3326477,9,13,15,9,13,129,26,10,13,52,24,5949.2,44,0.1603707959999996,20,103,11,76,-42,757.7656236499988,20,-1,0,1,-7,35,-13,6,3,16,34,-687.8999999999996,67,-2,2.38007908,2.219708284,28.0,8.0,45.4,35.1,14.2,13.1,24.2,16.6,7.1,11.3,10.23609827135,9.4783326477,29.0,9.0,12.0,13.0,15.0,15.0,10.0,9.0,6.0,13.0,164.0,129.0,1.3,2.6,16.0,10.0,16.0,13.0,68.0,52.0,58.0,24.0,5261.3,5949.2,0.111,0.044,0
3890267,home_win,Wolfsburg,2,0.91179878,8,631,100,15,129,445,15118.5897556,16,15,20,13,9,162,16,13,18,64,36,6386.4,76,Eintracht Frankfurt,1,0.964066049,13,396,74,15,90,247,8856.0302665,10,15,14,8,9,184,18,19,16,44,26,5041.6,54,-0.052267269,-5,235,39,198,26,6262.5594891,6,0,6,5,0,-22,-2,-6,2,20,10,1344.7999999999993,22,1,0.91179878,0.964066049,8.0,13.0,63.1,39.6,12.9,9.0,44.5,24.7,10.0,7.4,15.1185897556,8.8560302665,16.0,10.0,15.0,15.0,20.0,14.0,13.0,8.0,9.0,9.0,162.0,184.0,1.6,1.8,13.0,19.0,18.0,16.0,64.0,44.0,36.0,26.0,6386.4,5041.6,0.076,0.054,2
3890268,draw,Hertha Berlin,1,0.8749658309999999,10,502,87,22,143,276,11004.4924522,18,22,14,8,9,177,16,11,0,44,35,6005.5,77,Werder Bremen,1,0.82974801,9,438,72,8,126,262,10616.3946569,10,8,24,13,15,175,17,16,0,65,25,5500.0,83,0.0452178209999999,1,64,17,14,15,388.09779530000014,8,14,-10,-5,-6,2,-1,-5,0,-21,10,505.5,-6,0,0.8749658309999999,0.82974801,10.0,9.0,50.2,43.8,14.3,12.6,27.6,26.2,8.7,7.2,11.0044924522,10.6163946569,18.0,10.0,22.0,8.0,14.0,24.0,8.0,13.0,9.0,15.0,177.0,175.0,1.6,1.7,11.0,16.0,0.0,0.0,44.0,65.0,35.0,25.0,6005.5,5500.0,0.077,0.083,1
3890269,home_win,Hamburger SV,3,1.4113760160000002,14,484,130,24,158,242,11534.9336713,12,24,13,5,10,131,18,21,26,76,29,6398.1,66,VfB Stuttgart,2,1.7755391123000002,11,366,73,13,144,139,8146.5819694,10,13,18,9,10,210,21,25,34,50,27,5255.3,52,-0.3641630963,3,118,14,103,57,3388.351701899999,2,11,-5,-4,0,-79,-3,-4,-8,26,2,1142.8000000000002,14,1,1.4113760160000002,1.7755391123000002,14.0,11.0,48.4,36.6,15.8,14.4,24.2,13.9,13.0,7.3,11.5349336713,8.1465819694,12.0,10.0,24.0,13.0,13.0,18.0,5.0,9.0,10.0,10.0,131.0,210.0,1.8,2.1,21.0,25.0,26.0,34.0,76.0,50.0,29.0,27.0,6398.1,5255.3,0.066,0.052,2
3890270,away_win,Hoffenheim,1,1.586789197,8,241,63,11,119,89,7132.020187,2,11,13,5,8,185,18,21,13,51,19,4914.2,27,Bayern Munich,2,3.269656093,21,632,119,14,119,432,14038.7134525,21,14,9,6,4,112,17,17,10,65,29,5957.3,84,-1.6828668960000002,-13,-391,0,-343,-56,-6906.6932655,-19,-3,4,-1,4,73,1,4,3,-14,-10,-1043.1000000000004,-57,-1,1.586789197,3.269656093,8.0,21.0,24.1,63.2,11.9,11.9,8.9,43.2,6.3,11.9,7.132020187,14.0387134525,2.0,21.0,11.0,14.0,13.0,9.0,5.0,6.0,8.0,4.0,185.0,112.0,1.8,1.7,21.0,17.0,13.0,10.0,51.0,65.0,19.0,29.0,4914.2,5957.3,0.027,0.084,0
3890271,draw,Schalke 04,1,1.4374198065,20,651,132,15,108,477,14155.3554856,15,15,13,7,1,62,12,16,10,74,40,6142.5,73,Darmstadt 98,1,0.960363658,10,202,32,9,128,39,6583.395873,6,9,12,8,5,226,23,20,17,62,35,5082.400000000001,53,0.4770561484999998,10,449,-20,438,100,7571.959612599999,9,6,1,-1,-4,-164,-11,-4,-7,12,5,1060.0999999999997,20,0,1.4374198065,0.960363658,20.0,10.0,65.1,20.2,10.8,12.8,47.7,3.9,13.2,3.2,14.1553554856,6.583395873000001,15.0,6.0,15.0,9.0,13.0,12.0,7.0,8.0,1.0,5.0,62.0,226.0,1.2,2.3,16.0,20.0,10.0,17.0,74.0,62.0,40.0,35.0,6142.5,5082.400000000001,0.073,0.053,1
3890272,draw,Eintracht Frankfurt,1,1.3066811064,11,438,103,8,116,274,9688.9149678,12,8,12,10,15,136,23,17,11,64,39,5223.6,83,Augsburg,1,1.246389725,14,358,77,8,131,200,9863.1243561,4,8,15,10,18,155,19,24,22,45,19,5798.7,39,0.0602913814000001,-3,80,-15,74,26,-174.20938829999977,8,0,-3,0,-3,-19,4,-7,-11,19,20,-575.0999999999995,44,0,1.3066811064,1.246389725,11.0,14.0,43.8,35.8,11.6,13.1,27.4,20.0,10.3,7.7,9.6889149678,9.863124356099998,12.0,4.0,8.0,8.0,12.0,15.0,10.0,10.0,15.0,18.0,136.0,155.0,2.3,1.9,17.0,24.0,11.0,22.0,64.0,45.0,39.0,19.0,5223.6,5798.7,0.083,0.039,1
3890273,away_win,Hannover 96,0,0.1273189049999999,5,386,54,16,151,166,9347.8851586,3,16,14,7,9,172,24,16,26,77,27,5825.0,34,Bayer Leverkusen,1,0.922819623,11,535,93,10,132,344,11135.7400534,14,10,16,12,21,155,24,21,45,58,37,5706.1,82,-0.795500718,-6,-149,19,-178,-39,-1787.8548948000007,-11,6,-2,-5,-12,17,0,-5,-19,19,-10,118.89999999999964,-48,-1,0.1273189049999999,0.922819623,5.0,11.0,38.6,53.5,15.1,13.2,16.6,34.4,5.4,9.3,9.3478851586,11.1357400534,3.0,14.0,16.0,10.0,14.0,16.0,7.0,12.0,9.0,21.0,172.0,155.0,2.4,2.4,16.0,21.0,26.0,45.0,77.0,58.0,27.0,37.0,5825.0,5706.1,0.034,0.082,0
3890274,draw,FC Köln,1,1.608826598,9,303,56,13,100,162,7945.6433841,12,13,12,7,10,164,22,17,12,56,26,5227.8,64,Wolfsburg,1,2.573894027,15,667,73,13,118,486,14793.9548516,26,13,17,15,5,107,17,15,27,69,49,6132.799999999999,95,-0.965067429,-6,-364,-18,-324,-17,-6848.3114675,-14,0,-5,-8,5,57,5,2,-15,-13,-23,-904.9999999999992,-31,0,1.608826598,2.573894027,9.0,15.0,30.3,66.7,10.0,11.8,16.2,48.6,5.6,7.3,7.9456433841,14.7939548516,12.0,26.0,13.0,13.0,12.0,17.0,7.0,15.0,10.0,5.0,164.0,107.0,2.2,1.7,17.0,15.0,12.0,27.0,56.0,69.0,26.0,49.0,5227.8,6132.799999999999,0.064,0.095,1
3890275,away_win,Ingolstadt,0,0.076810196,3,326,78,13,145,117,8135.7460419,3,13,16,7,9,219,22,19,9,80,29,5751.8,41,Borussia Dortmund,4,3.209426237,18,613,79,17,132,409,12713.1673595,15,17,13,11,4,117,6,16,12,71,33,5945.099999999999,84,-3.132616041,-15,-287,13,-292,-1,-4577.421317599999,-12,-4,3,-4,5,102,16,3,-3,9,-4,-193.29999999999927,-43,-4,0.076810196,3.209426237,3.0,18.0,32.6,61.3,14.5,13.2,11.7,40.9,7.8,7.9,8.1357460419,12.7131673595,3.0,15.0,13.0,17.0,16.0,13.0,7.0,11.0,9.0,4.0,219.0,117.0,2.2,0.6,19.0,16.0,9.0,12.0,80.0,71.0,29.0,33.0,5751.8,5945.099999999999,0.041,0.084,0
3890276,away_win,Borussia Mönchengladbach,1,1.2665299606,15,817,71,22,105,647,16819.3388293,3,22,20,12,2,143,16,13,21,70,22,6493.9,53,FSV Mainz 05,2,1.3246248443,12,381,74,13,101,238,9576.7127065,6,13,21,15,17,202,22,16,16,55,17,5424.5,50,-0.0580948836999999,3,436,4,409,-3,7242.6261227999985,-3,9,-1,-3,-15,-59,-6,-3,5,15,5,1069.3999999999996,3,-1,1.2665299606,1.3246248443,15.0,12.0,81.7,38.1,10.5,10.1,64.7,23.8,7.1,7.4,16.819338829299998,9.5767127065,3.0,6.0,22.0,13.0,20.0,21.0,12.0,15.0,2.0,17.0,143.0,202.0,1.6,2.2,13.0,16.0,21.0,16.0,70.0,55.0,22.0,17.0,6493.9,5424.5,0.053,0.05,0
3890277,home_win,Wolfsburg,3,1.271138875,9,611,83,9,119,426,13613.4363225,14,9,18,6,9,159,12,12,3,61,25,5875.4,45,Schalke 04,0,0.8355335287000001,12,484,95,15,122,306,10880.8166938,8,15,12,6,4,168,16,17,1,48,18,5289.0,51,0.4356053462999998,-3,127,-3,120,-12,2732.6196287,6,-6,6,0,5,-9,-4,-5,2,13,7,586.3999999999996,-6,3,1.271138875,0.8355335287000001,9.0,12.0,61.1,48.4,11.9,12.2,42.6,30.6,8.3,9.5,13.6134363225,10.8808166938,14.0,8.0,9.0,15.0,18.0,12.0,6.0,6.0,9.0,4.0,159.0,168.0,1.2,1.6,12.0,17.0,3.0,1.0,61.0,48.0,25.0,18.0,5875.4,5289.0,0.045,0.051,2
3890278,home_win,Bayern Munich,3,2.923130628,14,590,75,21,98,432,12281.9154471,17,21,19,14,3,94,27,12,29,53,23,5091.400000000001,64,Bayer Leverkusen,0,0.551974797,10,315,56,15,118,138,7173.0152494,4,15,24,12,11,207,22,16,18,56,22,4660.6,38,2.3711558310000003,4,275,-20,294,19,5108.9001977,13,6,-5,2,-8,-113,5,-4,11,-3,1,430.8000000000002,26,3,2.923130628,0.551974797,14.0,10.0,59.0,31.5,9.8,11.8,43.2,13.8,7.5,5.6,12.2819154471,7.173015249400001,17.0,4.0,21.0,15.0,19.0,24.0,14.0,12.0,3.0,11.0,94.0,207.0,2.7,2.2,12.0,16.0,29.0,18.0,53.0,56.0,23.0,22.0,5091.400000000001,4660.6,0.064,0.038,2
3890279,away_win,VfB Stuttgart,1,2.406728665,14,451,63,24,146,228,9841.0977786,17,24,23,9,5,210,15,19,61,58,39,5224.599999999999,72,Eintracht Frankfurt,4,1.8158646,6,422,93,15,127,234,9513.03081226,9,15,20,12,6,153,28,18,51,55,19,5823.3,43,0.5908640650000001,8,29,19,-6,-30,328.0669663400004,8,9,3,-3,-1,57,-13,1,10,3,20,-598.7000000000007,29,-3,2.406728665,1.8158646,14.0,6.0,45.1,42.2,14.6,12.7,22.8,23.4,6.3,9.3,9.8410977786,9.51303081226,17.0,9.0,24.0,15.0,23.0,20.0,9.0,12.0,5.0,6.0,210.0,153.0,1.5,2.8,19.0,18.0,61.0,51.0,58.0,55.0,39.0,19.0,5224.599999999999,5823.3,0.072,0.043,0
3890280,home_win,FC Köln,2,1.62854302,6,430,79,8,105,266,10552.7157241,9,8,25,15,9,133,12,18,32,57,31,5723.2,64,Hamburger SV,1,1.1011210325,17,437,62,19,128,242,10265.9941169,10,19,12,6,9,125,17,11,23,70,30,5367.8,69,0.5274219874999999,-11,-7,-23,24,17,286.721607200001,-1,-11,13,9,0,8,-5,7,9,-13,1,355.39999999999964,-5,1,1.62854302,1.1011210325,6.0,17.0,43.0,43.7,10.5,12.8,26.6,24.2,7.9,6.2,10.5527157241,10.2659941169,9.0,10.0,8.0,19.0,25.0,12.0,15.0,6.0,9.0,9.0,133.0,125.0,1.2,1.7,18.0,11.0,32.0,23.0,57.0,70.0,31.0,30.0,5723.2,5367.8,0.064,0.069,2
3890281,away_win,Augsburg,0,0.8081518462,10,535,108,11,125,335,13189.46973126,11,11,16,8,7,111,15,22,3,60,24,6136.7,39,Ingolstadt,1,0.7613422265,16,348,77,10,124,165,8708.32940446,11,10,7,4,7,186,22,19,6,67,36,5704.7,66,0.0468096196999999,-6,187,1,170,31,4481.1403268,0,1,9,4,0,-75,-7,3,-3,-7,-12,432.0,-27,-1,0.8081518462,0.7613422265,10.0,16.0,53.5,34.8,12.5,12.4,33.5,16.5,10.8,7.7,13.18946973126,8.70832940446,11.0,11.0,11.0,10.0,16.0,7.0,8.0,4.0,7.0,7.0,111.0,186.0,1.5,2.2,22.0,19.0,3.0,6.0,60.0,67.0,24.0,36.0,6136.7,5704.7,0.039,0.066,0
3890282,home_win,FSV Mainz 05,3,3.88205889,18,436,75,18,105,273,9644.4607601,7,18,14,8,6,143,19,11,1,44,27,4826.7,95,Hannover 96,0,0.783251504,11,475,59,9,99,330,11026.9196953,8,9,23,11,12,163,20,16,10,52,21,5323.2,44,3.0988073860000003,7,-39,6,-57,16,-1382.4589351999985,-1,9,-9,-3,-6,-20,-1,-5,-9,-8,6,-496.5,51,3,3.88205889,0.783251504,18.0,11.0,43.6,47.5,10.5,9.9,27.3,33.0,7.5,5.9,9.6444607601,11.026919695299998,7.0,8.0,18.0,9.0,14.0,23.0,8.0,11.0,6.0,12.0,143.0,163.0,1.9,2.0,11.0,16.0,1.0,10.0,44.0,52.0,27.0,21.0,4826.7,5323.2,0.095,0.044,2
3890283,draw,Darmstadt 98,0,0.282383901,5,233,54,11,122,70,6695.0717523,8,11,16,10,11,217,20,13,4,69,34,5074.9,65,Hoffenheim,0,1.570604086,14,525,117,14,131,312,11805.0979518,11,14,13,9,4,107,10,17,24,69,35,6029.599999999999,93,-1.288220185,-9,-292,-9,-242,-63,-5110.0261995,-3,-3,3,1,7,110,10,-4,-20,0,-1,-954.6999999999998,-28,0,0.282383901,1.570604086,5.0,14.0,23.3,52.5,12.2,13.1,7.0,31.2,5.4,11.7,6.6950717523000005,11.8050979518,8.0,11.0,11.0,14.0,16.0,13.0,10.0,9.0,11.0,4.0,217.0,107.0,2.0,1.0,13.0,17.0,4.0,24.0,69.0,69.0,34.0,35.0,5074.9,6029.599999999999,0.065,0.093,1
3890284,home_win,Borussia Dortmund,3,2.822856999,15,597,59,12,95,449,12576.6611983,13,12,17,10,1,130,15,15,9,80,34,5871.900000000001,83,Hertha Berlin,1,1.1850745699999998,4,371,66,7,98,224,9862.9354685,10,7,15,9,7,128,10,14,7,50,19,5610.8,36,1.637782429,11,226,-3,225,-7,2713.7257298000004,3,5,2,1,-6,2,5,1,2,30,15,261.1000000000004,47,2,2.822856999,1.1850745699999998,15.0,4.0,59.7,37.1,9.5,9.8,44.9,22.4,5.9,6.6,12.5766611983,9.8629354685,13.0,10.0,12.0,7.0,17.0,15.0,10.0,9.0,1.0,7.0,130.0,128.0,1.5,1.0,15.0,14.0,9.0,7.0,80.0,50.0,34.0,19.0,5871.900000000001,5610.8,0.083,0.036,2
3890285,home_win,Werder Bremen,2,2.957744398,19,330,62,7,117,169,8733.0530928,10,7,16,13,17,141,23,19,10,59,30,4688.5,81,Borussia Mönchengladbach,1,0.5572042190000001,9,559,77,4,103,391,12473.4127818,6,4,15,9,1,123,17,18,5,57,30,5839.7,47,2.400540179,10,-229,14,-222,-15,-3740.359688999999,4,3,1,4,16,18,6,1,5,2,0,-1151.1999999999998,34,1,2.957744398,0.5572042190000001,19.0,9.0,33.0,55.9,11.7,10.3,16.9,39.1,6.2,7.7,8.7330530928,12.4734127818,10.0,6.0,7.0,4.0,16.0,15.0,13.0,9.0,17.0,1.0,141.0,123.0,2.3,1.7,19.0,18.0,10.0,5.0,59.0,57.0,30.0,30.0,4688.5,5839.7,0.081,0.047,2
3890286,away_win,Borussia Mönchengladbach,0,0.4868235786,13,655,55,11,72,523,13073.4982023,9,11,11,5,6,146,14,17,6,58,22,4996.0,54,Hamburger SV,3,1.1927194790000002,10,515,81,10,103,368,12390.0960302,8,10,27,19,8,216,27,20,27,31,14,5226.0,37,-0.7058959004000002,3,140,-31,155,-26,683.402172099999,1,1,-16,-14,-2,-70,-13,-3,-21,27,8,-230.0,17,-3,0.4868235786,1.1927194790000002,13.0,10.0,65.5,51.5,7.2,10.3,52.3,36.8,5.5,8.1,13.0734982023,12.3900960302,9.0,8.0,11.0,10.0,11.0,27.0,5.0,19.0,6.0,8.0,146.0,216.0,1.4,2.7,17.0,20.0,6.0,27.0,58.0,31.0,22.0,14.0,4996.0,5226.0,0.054,0.037,0
3890287,home_win,Bayern Munich,2,3.8242880631,27,835,60,19,103,661,15989.2162219,25,19,12,10,3,63,12,12,9,90,47,5626.0,135,Augsburg,1,0.157899712,3,224,30,11,104,83,6308.3631867,7,11,17,12,7,137,27,12,3,39,16,4486.7,25,3.6663883511,24,611,-1,578,30,9680.8530352,18,8,-5,-2,-4,-74,-15,0,6,51,31,1139.3000000000002,110,1,3.8242880631,0.157899712,27.0,3.0,83.5,22.4,10.3,10.4,66.1,8.3,6.0,3.0,15.9892162219,6.3083631867,25.0,7.0,19.0,11.0,12.0,17.0,10.0,12.0,3.0,7.0,63.0,137.0,1.2,2.7,12.0,12.0,9.0,3.0,90.0,39.0,47.0,16.0,5626.0,4486.7,0.135,0.025,2
3890288,away_win,Bayer Leverkusen,0,1.433242406,16,637,91,36,140,410,12421.76834865,15,36,16,6,5,103,18,13,6,76,40,6294.2,104,Darmstadt 98,1,0.3345079974,5,248,45,8,136,72,7412.8879431,4,8,24,12,4,209,27,18,10,75,19,5687.0,26,1.0987344086,11,389,4,338,46,5008.880405549999,11,28,-8,-6,1,-106,-9,-5,-4,1,21,607.1999999999998,78,-1,1.433242406,0.3345079974,16.0,5.0,63.7,24.8,14.0,13.6,41.0,7.2,9.1,4.5,12.42176834865,7.4128879431,15.0,4.0,36.0,8.0,16.0,24.0,6.0,12.0,5.0,4.0,103.0,209.0,1.8,2.7,13.0,18.0,6.0,10.0,76.0,75.0,40.0,19.0,6294.2,5687.0,0.104,0.026,0
3890289,home_win,Eintracht Frankfurt,6,1.922778693,18,494,113,17,139,300,11095.182601,11,17,15,10,14,149,16,13,23,67,27,6103.5,60,FC Köln,2,1.0060813453,13,482,103,14,102,313,11100.1135037,14,14,18,12,4,171,20,15,21,60,28,5835.3,60,0.9166973477,5,12,37,-13,10,-4.930902699999933,-3,3,-3,-2,10,-22,-4,-2,2,7,-1,268.1999999999998,0,4,1.922778693,1.0060813453,18.0,13.0,49.4,48.2,13.9,10.2,30.0,31.3,11.3,10.3,11.095182601,11.1001135037,11.0,14.0,17.0,14.0,15.0,18.0,10.0,12.0,14.0,4.0,149.0,171.0,1.6,2.0,13.0,15.0,23.0,21.0,67.0,60.0,27.0,28.0,6103.5,5835.3,0.06,0.06,2
3890290,home_win,Hertha Berlin,2,1.153075444,8,439,90,19,120,261,10888.24317715,8,19,16,11,7,142,15,21,4,54,23,6055.4,33,VfB Stuttgart,1,1.050434639,12,441,65,18,117,255,9933.1072945,24,18,20,11,15,174,18,23,11,61,46,5176.9,88,0.1026408049999998,-4,-2,3,6,25,955.13588265,-16,1,-4,0,-8,-32,-3,-2,-7,-7,-23,878.5,-55,1,1.153075444,1.050434639,8.0,12.0,43.9,44.1,12.0,11.7,26.1,25.5,9.0,6.5,10.88824317715,9.9331072945,8.0,24.0,19.0,18.0,16.0,20.0,11.0,11.0,7.0,15.0,142.0,174.0,1.5,1.8,21.0,23.0,4.0,11.0,54.0,61.0,23.0,46.0,6055.4,5176.9,0.033,0.088,2
3890291,draw,Ingolstadt,0,0.14025478,5,330,70,13,122,158,8138.61443745,11,13,30,18,20,272,25,11,21,70,33,5277.3,73,Wolfsburg,0,1.0379444997,17,592,161,23,128,369,12587.4866632,13,23,17,10,3,127,26,15,7,49,29,5841.6,42,-0.8976897197,-12,-262,-6,-211,-91,-4448.872225749999,-2,-10,13,8,17,145,-1,-4,14,21,4,-564.3000000000002,31,0,0.14025478,1.0379444997,5.0,17.0,33.0,59.2,12.2,12.8,15.8,36.9,7.0,16.1,8.13861443745,12.5874866632,11.0,13.0,13.0,23.0,30.0,17.0,18.0,10.0,20.0,3.0,272.0,127.0,2.5,2.6,11.0,15.0,21.0,7.0,70.0,49.0,33.0,29.0,5277.3,5841.6,0.073,0.042,1
